SEASON,GAME_ID,DATE,HOME,AWAY
20162017,20645,01/14/2017,FLA,CBJ
20162017,20646,01/14/2017,CAR,NYI
20162017,20647,01/14/2017,ARI,ANA
20162017,20648,01/14/2017,DAL,MIN
20162017,20649,01/14/2017,EDM,CGY
20162017,20650,01/14/2017,LAK,WPG
20162017,20651,01/14/2017,SJS,STL
20162017,20652,01/15/2017,WSH,PHI
20162017,20653,01/15/2017,CHI,MIN
20162017,20654,01/15/2017,VAN,NJD
20162017,20655,01/15/2017,ANA,STL
20162017,20656,01/16/2017,BOS,NYI
20162017,20657,01/16/2017,BUF,DAL
20162017,20658,01/16/2017,DET,MTL
20162017,20659,01/16/2017,LAK,TBL
20162017,20660,01/16/2017,SJS,WPG
20162017,20661,01/16/2017,PIT,WSH
20162017,20662,01/16/2017,EDM,ARI
20162017,20663,01/17/2017,NYR,DAL
20162017,20664,01/17/2017,CBJ,CAR
20162017,20665,01/17/2017,TOR,BUF
20162017,20666,01/17/2017,STL,OTT
20162017,20667,01/17/2017,MIN,NJD
20162017,20668,01/17/2017,COL,CHI
20162017,20669,01/17/2017,CGY,FLA
20162017,20670,01/17/2017,VAN,NSH
20162017,20671,01/17/2017,ANA,TBL
20162017,20672,01/18/2017,MTL,PIT
20162017,20673,01/18/2017,WPG,ARI
20162017,20674,01/18/2017,DET,BOS
20162017,20675,01/18/2017,EDM,FLA
20162017,20676,01/18/2017,LAK,SJS
20162017,20677,01/19/2017,NYI,DAL
20162017,20678,01/19/2017,CBJ,OTT
20162017,20679,01/19/2017,TOR,NYR
20162017,20680,01/19/2017,STL,WSH
20162017,20681,01/19/2017,MIN,ARI
20162017,20682,01/19/2017,CGY,NSH
20162017,20683,01/19/2017,ANA,COL
20162017,20684,01/19/2017,SJS,TBL
20162017,20685,01/20/2017,BOS,CHI
20162017,20686,01/20/2017,BUF,DET
20162017,20687,01/20/2017,CAR,PIT
20162017,20688,01/20/2017,NJD,MTL
20162017,20689,01/20/2017,EDM,NSH
20162017,20690,01/20/2017,VAN,FLA
20162017,20691,01/21/2017,WPG,STL
20162017,20692,01/21/2017,CBJ,CAR
20162017,20693,01/21/2017,TOR,OTT
20162017,20694,01/21/2017,MTL,BUF
20162017,20695,01/21/2017,NYI,LAK
20162017,20696,01/21/2017,PHI,NJD
20162017,20697,01/21/2017,DAL,WSH
20162017,20698,01/21/2017,ARI,TBL
20162017,20699,01/21/2017,MIN,ANA
20162017,20700,01/21/2017,CGY,EDM
20162017,20701,01/21/2017,SJS,COL
20162017,20702,01/22/2017,PIT,BOS
20162017,20703,01/22/2017,DET,NYR
20162017,20704,01/22/2017,OTT,CBJ
20162017,20705,01/22/2017,NYI,PHI
20162017,20706,01/22/2017,CHI,VAN
20162017,20707,01/22/2017,MIN,NSH
20162017,20708,01/23/2017,NYR,LAK
20162017,20709,01/23/2017,WSH,CAR
20162017,20710,01/23/2017,TOR,CGY
20162017,20711,01/23/2017,WPG,ANA
20162017,20712,01/23/2017,COL,SJS
20162017,20713,01/23/2017,ARI,FLA
20162017,20714,01/24/2017,BOS,DET
20162017,20715,01/24/2017,NJD,LAK
20162017,20716,01/24/2017,NYI,CBJ
20162017,20717,01/24/2017,PIT,STL
20162017,20718,01/24/2017,MTL,CGY
20162017,20719,01/24/2017,OTT,WSH
20162017,20720,01/24/2017,NSH,BUF
20162017,20721,01/24/2017,WPG,SJS
20162017,20722,01/24/2017,CHI,TBL
20162017,20723,01/24/2017,DAL,MIN
20162017,20724,01/25/2017,DET,TOR
20162017,20725,01/25/2017,NYR,PHI
20162017,20726,01/25/2017,COL,VAN
20162017,20727,01/25/2017,ANA,EDM
20162017,20728,01/26/2017,BOS,PIT
20162017,20729,01/26/2017,NJD,WSH
20162017,20730,01/26/2017,NYI,MTL
20162017,20731,01/26/2017,PHI,TOR
20162017,20732,01/26/2017,CAR,LAK
20162017,20733,01/26/2017,OTT,CGY
20162017,20734,01/26/2017,FLA,TBL
20162017,20735,01/26/2017,NSH,CBJ
20162017,20736,01/26/2017,MIN,STL
20162017,20737,01/26/2017,CHI,WPG
20162017,20738,01/26/2017,DAL,BUF
20162017,20739,01/26/2017,ARI,VAN
20162017,20740,01/26/2017,SJS,EDM
20162017,20741,01/31/2017,NYI,WSH
20162017,20742,01/31/2017,NYR,CBJ
20162017,20743,01/31/2017,PIT,NSH
20162017,20744,01/31/2017,CAR,PHI
20162017,20745,01/31/2017,MTL,BUF
20162017,20746,01/31/2017,DET,NJD
20162017,20747,01/31/2017,TBL,BOS
20162017,20748,01/31/2017,FLA,OTT
20162017,20749,01/31/2017,STL,WPG
20162017,20750,01/31/2017,DAL,TOR
20162017,20751,01/31/2017,EDM,MIN
20162017,20752,01/31/2017,ARI,LAK
20162017,20753,01/31/2017,ANA,COL
20162017,20754,01/31/2017,SJS,CHI
20162017,20755,02/01/2017,WSH,BOS
20162017,20756,02/01/2017,CGY,MIN
20162017,20757,02/01/2017,LAK,COL
20162017,20758,02/02/2017,BUF,NYR
20162017,20759,02/02/2017,PHI,MTL
20162017,20760,02/02/2017,TBL,OTT
20162017,20761,02/02/2017,STL,TOR
20162017,20762,02/02/2017,NSH,EDM
20162017,20763,02/02/2017,DAL,WPG
20162017,20764,02/02/2017,ARI,CHI
20162017,20765,02/02/2017,VAN,SJS
20162017,20766,02/03/2017,PIT,CBJ
20162017,20767,02/03/2017,DET,NYI
20162017,20768,02/03/2017,FLA,ANA
20162017,20769,02/03/2017,NJD,CGY
20162017,20770,02/03/2017,CAR,EDM
20162017,20771,02/04/2017,MTL,WSH
20162017,20772,02/04/2017,PHI,LAK
20162017,20773,02/04/2017,COL,WPG
20162017,20774,02/04/2017,BOS,TOR
20162017,20775,02/04/2017,BUF,OTT
20162017,20776,02/04/2017,TBL,ANA
20162017,20777,02/04/2017,NYI,CAR
20162017,20778,02/04/2017,CBJ,NJD
20162017,20779,02/04/2017,STL,PIT
20162017,20780,02/04/2017,NSH,DET
20162017,20781,02/04/2017,DAL,CHI
20162017,20782,02/04/2017,VAN,MIN
20162017,20783,02/04/2017,SJS,ARI
20162017,20784,02/05/2017,WSH,LAK
20162017,20785,02/05/2017,MTL,EDM
20162017,20786,02/05/2017,NYR,CGY
20162017,20787,02/06/2017,NJD,BUF
20162017,20788,02/06/2017,NYI,TOR
20162017,20789,02/06/2017,PHI,STL
20162017,20790,02/07/2017,BUF,SJS
20162017,20791,02/07/2017,NYR,ANA
20162017,20792,02/07/2017,PIT,CGY
20162017,20793,02/07/2017,WSH,CAR
20162017,20794,02/07/2017,TOR,DAL
20162017,20795,02/07/2017,OTT,STL
20162017,20796,02/07/2017,DET,CBJ
20162017,20797,02/07/2017,TBL,LAK
20162017,20798,02/07/2017,NSH,VAN
20162017,20799,02/07/2017,WPG,MIN
20162017,20800,02/07/2017,COL,MTL
20162017,20801,02/08/2017,MIN,CHI
20162017,20802,02/09/2017,BOS,SJS
20162017,20803,02/09/2017,BUF,ANA
20162017,20804,02/09/2017,NYR,NSH
20162017,20805,02/09/2017,PHI,NYI
20162017,20806,02/09/2017,WSH,DET
20162017,20807,02/09/2017,CBJ,VAN
20162017,20808,02/09/2017,TOR,STL
20162017,20809,02/09/2017,OTT,DAL
20162017,20810,02/09/2017,FLA,LAK
20162017,20811,02/09/2017,COL,PIT
20162017,20812,02/09/2017,ARI,MTL
20162017,20813,02/10/2017,MIN,TBL
20162017,20814,02/10/2017,WPG,CHI
20162017,20815,02/11/2017,BOS,VAN
20162017,20816,02/11/2017,OTT,NYI
20162017,20817,02/11/2017,PHI,SJS
20162017,20818,02/11/2017,NSH,FLA
20162017,20819,02/11/2017,DAL,CAR
20162017,20820,02/11/2017,CBJ,DET
20162017,20821,02/11/2017,TOR,BUF
20162017,20822,02/11/2017,MTL,STL
20162017,20823,02/11/2017,NYR,COL
20162017,20824,02/11/2017,WSH,ANA
20162017,20825,02/11/2017,WPG,TBL
20162017,20826,02/11/2017,ARI,PIT
20162017,20827,02/11/2017,EDM,CHI
20162017,20828,02/12/2017,NJD,SJS
20162017,20829,02/12/2017,MIN,DET
20162017,20830,02/12/2017,NYI,COL
20162017,20831,02/12/2017,NSH,DAL
20162017,20832,02/12/2017,BOS,MTL
20162017,20833,02/12/2017,BUF,VAN
20162017,20834,02/13/2017,CBJ,NYR
20162017,20835,02/13/2017,CGY,ARI
20162017,20836,02/14/2017,NJD,COL
20162017,20837,02/14/2017,PIT,VAN
20162017,20838,02/14/2017,TOR,NYI
20162017,20839,02/14/2017,OTT,BUF
20162017,20840,02/14/2017,MIN,ANA
20162017,20841,02/14/2017,WPG,DAL
20162017,20842,02/14/2017,EDM,ARI
20162017,20843,02/15/2017,CBJ,TOR
20162017,20844,02/15/2017,DET,STL
20162017,20845,02/15/2017,CGY,PHI
20162017,20846,02/15/2017,SJS,FLA
20162017,20847,02/16/2017,BUF,COL
20162017,20848,02/16/2017,NJD,OTT
20162017,20849,02/16/2017,NYI,NYR
20162017,20850,02/16/2017,PIT,WPG
20162017,20851,02/16/2017,STL,VAN
20162017,20852,02/16/2017,MIN,DAL
20162017,20853,02/16/2017,EDM,PHI
20162017,20854,02/16/2017,LAK,ARI
20162017,20855,02/17/2017,CBJ,PIT
20162017,20856,02/17/2017,CAR,COL
20162017,20857,02/17/2017,ANA,FLA
20162017,20858,02/18/2017,BUF,STL
20162017,20859,02/18/2017,MTL,WPG
20162017,20860,02/18/2017,DET,WSH
20162017,20861,02/18/2017,TOR,OTT
20162017,20862,02/18/2017,NJD,NYI
20162017,20863,02/18/2017,CHI,EDM
20162017,20864,02/18/2017,DAL,TBL
20162017,20865,02/18/2017,MIN,NSH
20162017,20866,02/18/2017,ARI,SJS
20162017,20867,02/18/2017,VAN,CGY
20162017,20868,02/18/2017,LAK,FLA
20162017,20869,02/19/2017,NYR,WSH
20162017,20870,02/19/2017,PIT,DET
20162017,20871,02/19/2017,OTT,WPG
20162017,20872,02/19/2017,BUF,CHI
20162017,20873,02/19/2017,NYI,NJD
20162017,20874,02/19/2017,CBJ,NSH
20162017,20875,02/19/2017,CAR,TOR
20162017,20876,02/19/2017,COL,TBL
20162017,20877,02/19/2017,SJS,BOS
20162017,20878,02/19/2017,ANA,LAK
20162017,20879,02/19/2017,VAN,PHI
20162017,20880,02/20/2017,STL,FLA
20162017,20881,02/20/2017,ARI,ANA
20162017,20882,02/21/2017,NJD,OTT
20162017,20883,02/21/2017,NYR,MTL
20162017,20884,02/21/2017,CAR,PIT
20162017,20885,02/21/2017,TOR,WPG
20162017,20886,02/21/2017,DET,NYI
20162017,20887,02/21/2017,TBL,EDM
20162017,20888,02/21/2017,NSH,CGY
20162017,20889,02/21/2017,MIN,CHI
20162017,20890,02/21/2017,COL,LAK
20162017,20891,02/22/2017,FLA,EDM
20162017,20892,02/22/2017,PHI,WSH
20162017,20893,02/22/2017,ANA,BOS
20162017,20894,02/23/2017,TOR,NYR
20162017,20895,02/23/2017,MTL,NYI
20162017,20896,02/23/2017,TBL,CGY
20162017,20897,02/23/2017,NSH,COL
20162017,20898,02/23/2017,CHI,ARI
20162017,20899,02/23/2017,LAK,BOS
20162017,20900,02/24/2017,WSH,EDM
20162017,20901,02/24/2017,FLA,CGY
20162017,20902,02/24/2017,CAR,OTT
20162017,20903,02/24/2017,DAL,ARI
20162017,20904,02/25/2017,LAK,ANA
20162017,20905,02/25/2017,NJD,NYR
20162017,20906,02/25/2017,NSH,WSH
20162017,20907,02/25/2017,TOR,MTL
20162017,20908,02/25/2017,PIT,PHI
20162017,20909,02/25/2017,CBJ,NYI
20162017,20910,02/25/2017,COL,BUF
20162017,20911,02/25/2017,VAN,SJS
20162017,20912,02/26/2017,DAL,BOS
20162017,20913,02/26/2017,CAR,CGY
20162017,20914,02/26/2017,NYR,CBJ
20162017,20915,02/26/2017,NSH,EDM
20162017,20916,02/26/2017,FLA,OTT
20162017,20917,02/26/2017,CHI,STL
20162017,20918,02/26/2017,ARI,BUF
20162017,20919,02/27/2017,NJD,MTL
20162017,20920,02/27/2017,TBL,OTT
20162017,20921,02/27/2017,MIN,LAK
20162017,20922,02/28/2017,BOS,ARI
20162017,20923,02/28/2017,BUF,NSH
20162017,20924,02/28/2017,NYR,WSH
20162017,20925,02/28/2017,PHI,COL
20162017,20926,02/28/2017,MTL,CBJ
20162017,20927,02/28/2017,FLA,CAR
20162017,20928,02/28/2017,STL,EDM
20162017,20929,02/28/2017,WPG,MIN
20162017,20930,02/28/2017,DAL,PIT
20162017,20931,02/28/2017,CGY,LAK
20162017,20932,02/28/2017,VAN,DET
20162017,20933,02/28/2017,SJS,TOR
20162017,20934,03/01/2017,TBL,CAR
20162017,20935,03/01/2017,CHI,PIT
20162017,20936,03/02/2017,BOS,NYR
20162017,20937,03/02/2017,BUF,ARI
20162017,20938,03/02/2017,PHI,FLA
20162017,20939,03/02/2017,WSH,NJD
20162017,20940,03/02/2017,CBJ,MIN
20162017,20941,03/02/2017,MTL,NSH
20162017,20942,03/02/2017,OTT,COL
20162017,20943,03/02/2017,DAL,NYI
20162017,20944,03/02/2017,LAK,TOR
20162017,20945,03/02/2017,SJS,VAN
20162017,20946,03/03/2017,PIT,TBL
20162017,20947,03/03/2017,CAR,ARI
20162017,20948,03/03/2017,WPG,STL
20162017,20949,03/03/2017,CHI,NYI
20162017,20950,03/03/2017,CGY,DET
20162017,20951,03/03/2017,ANA,TOR
20162017,20952,03/04/2017,BOS,NJD
20162017,20953,03/04/2017,BUF,TBL
20162017,20954,03/04/2017,OTT,CBJ
20162017,20955,03/04/2017,FLA,DAL
20162017,20956,03/04/2017,NYR,MTL
20162017,20957,03/04/2017,WSH,PHI
20162017,20958,03/04/2017,WPG,COL
20162017,20959,03/04/2017,NSH,CHI
20162017,20960,03/04/2017,EDM,DET
20162017,20961,03/04/2017,LAK,VAN
20162017,20962,03/05/2017,CGY,NYI
20162017,20963,03/05/2017,NJD,CBJ
20162017,20964,03/05/2017,PIT,BUF
20162017,20965,03/05/2017,MIN,SJS
20162017,20966,03/05/2017,COL,STL
20162017,20967,03/05/2017,ANA,VAN
20162017,20968,03/05/2017,ARI,CAR
20162017,20969,03/06/2017,WSH,DAL
20162017,20970,03/06/2017,OTT,BOS
20162017,20971,03/06/2017,TBL,NYR
20162017,20972,03/06/2017,WPG,SJS
20162017,20973,03/07/2017,BUF,PHI
20162017,20974,03/07/2017,CBJ,NJD
20162017,20975,03/07/2017,TOR,DET
20162017,20976,03/07/2017,FLA,NYR
20162017,20977,03/07/2017,MIN,STL
20162017,20978,03/07/2017,COL,CAR
20162017,20979,03/07/2017,EDM,NYI
20162017,20980,03/07/2017,VAN,MTL
20162017,20981,03/07/2017,ANA,NSH
20162017,20982,03/08/2017,BOS,DET
20162017,20983,03/08/2017,DAL,OTT
20162017,20984,03/08/2017,WPG,PIT
20162017,20985,03/09/2017,CAR,NYR
20162017,20986,03/09/2017,TOR,PHI
20162017,20987,03/09/2017,TBL,MIN
20162017,20988,03/09/2017,CHI,ANA
20162017,20989,03/09/2017,COL,NJD
20162017,20990,03/09/2017,CGY,MTL
20162017,20991,03/09/2017,ARI,OTT
20162017,20992,03/09/2017,VAN,NYI
20162017,20993,03/09/2017,LAK,NSH
20162017,20994,03/09/2017,SJS,WSH
20162017,20995,03/10/2017,CBJ,BUF
20162017,20996,03/10/2017,DET,CHI
20162017,20997,03/10/2017,FLA,MIN
20162017,20998,03/10/2017,STL,ANA
20162017,20999,03/10/2017,EDM,PIT
20162017,21000,03/11/2017,BOS,PHI
20162017,21001,03/11/2017,SJS,NSH
20162017,21002,03/11/2017,BUF,CBJ
20162017,21003,03/11/2017,TBL,FLA
20162017,21004,03/11/2017,CAR,TOR
20162017,21005,03/11/2017,WPG,CGY
20162017,21006,03/11/2017,COL,OTT
20162017,21007,03/11/2017,STL,NYI
20162017,21008,03/11/2017,ARI,NJD
20162017,21009,03/11/2017,VAN,PIT
20162017,21010,03/11/2017,LAK,WSH
20162017,21011,03/12/2017,DET,NYR
20162017,21012,03/12/2017,CHI,MIN
20162017,21013,03/12/2017,EDM,MTL
20162017,21014,03/12/2017,ANA,WSH
20162017,21015,03/12/2017,SJS,DAL
20162017,21016,03/13/2017,NYI,CAR
20162017,21017,03/13/2017,NYR,TBL
20162017,21018,03/13/2017,PHI,CBJ
20162017,21019,03/13/2017,NSH,WPG
20162017,21020,03/13/2017,CGY,PIT
20162017,21021,03/13/2017,VAN,BOS
20162017,21022,03/13/2017,ARI,COL
20162017,21023,03/13/2017,LAK,STL
20162017,21024,03/28/2017,NJD,WPG
20162017,21025,03/14/2017,WSH,MIN
20162017,21026,03/14/2017,CAR,NYI
20162017,21027,03/14/2017,MTL,CHI
20162017,21028,03/14/2017,OTT,TBL
20162017,21029,03/14/2017,FLA,TOR
20162017,21030,03/14/2017,EDM,DAL
20162017,21031,03/14/2017,LAK,ARI
20162017,21032,03/14/2017,SJS,BUF
20162017,21033,03/15/2017,PHI,PIT
20162017,21034,03/15/2017,CGY,BOS
20162017,21035,03/15/2017,COL,DET
20162017,21036,03/15/2017,ANA,STL
20162017,21037,03/16/2017,NJD,PHI
20162017,21038,03/16/2017,NYI,WPG
20162017,21039,03/16/2017,WSH,NSH
20162017,21040,03/16/2017,CAR,MIN
20162017,21041,03/16/2017,CBJ,FLA
20162017,21042,03/16/2017,OTT,CHI
20162017,21043,03/16/2017,TBL,TOR
20162017,21044,03/16/2017,EDM,BOS
20162017,21045,03/16/2017,VAN,DAL
20162017,21046,03/16/2017,ARI,DET
20162017,21047,03/16/2017,LAK,BUF
20162017,21048,03/16/2017,SJS,STL
20162017,21049,03/17/2017,NYR,FLA
20162017,21050,03/17/2017,PIT,NJD
20162017,21051,03/17/2017,CGY,DAL
20162017,21052,03/17/2017,ANA,BUF
20162017,21053,03/18/2017,DET,COL
20162017,21054,03/18/2017,NYI,CBJ
20162017,21055,03/18/2017,TOR,CHI
20162017,21056,03/18/2017,OTT,MTL
20162017,21057,03/18/2017,TBL,WSH
20162017,21058,03/18/2017,CAR,NSH
20162017,21059,03/18/2017,MIN,NYR
20162017,21060,03/18/2017,ARI,STL
20162017,21061,03/18/2017,EDM,VAN
20162017,21062,03/18/2017,SJS,ANA
20162017,21063,03/19/2017,NJD,CBJ
20162017,21064,03/19/2017,PIT,FLA
20162017,21065,03/19/2017,WPG,MIN
20162017,21066,03/19/2017,PHI,CAR
20162017,21067,03/19/2017,CHI,COL
20162017,21068,03/19/2017,MTL,OTT
20162017,21069,03/19/2017,CGY,LAK
20162017,21070,03/20/2017,TOR,BOS
20162017,21071,03/20/2017,DET,BUF
20162017,21072,03/20/2017,NSH,ARI
20162017,21073,03/20/2017,DAL,SJS
20162017,21074,03/20/2017,EDM,LAK
20162017,21075,03/21/2017,BOS,OTT
20162017,21076,03/21/2017,BUF,PIT
20162017,21077,03/21/2017,NJD,NYR
20162017,21078,03/21/2017,WSH,CGY
20162017,21079,03/21/2017,MTL,DET
20162017,21080,03/21/2017,TBL,ARI
20162017,21081,03/21/2017,FLA,CAR
20162017,21082,03/21/2017,MIN,SJS
20162017,21083,03/21/2017,WPG,PHI
20162017,21084,03/21/2017,CHI,VAN
20162017,21085,03/21/2017,COL,STL
20162017,21086,03/22/2017,CBJ,TOR
20162017,21087,03/22/2017,NYR,NYI
20162017,21088,03/22/2017,ANA,EDM
20162017,21089,03/23/2017,BOS,TBL
20162017,21090,03/23/2017,WSH,CBJ
20162017,21091,03/23/2017,TOR,NJD
20162017,21092,03/23/2017,MTL,CAR
20162017,21093,03/23/2017,OTT,PIT
20162017,21094,03/23/2017,FLA,ARI
20162017,21095,03/23/2017,STL,VAN
20162017,21096,03/23/2017,NSH,CGY
20162017,21097,03/23/2017,MIN,PHI
20162017,21098,03/23/2017,CHI,DAL
20162017,21099,03/23/2017,COL,EDM
20162017,21100,03/23/2017,LAK,WPG
20162017,21101,03/24/2017,PIT,NYI
20162017,21102,03/24/2017,DET,TBL
20162017,21103,03/24/2017,DAL,SJS
20162017,21104,03/24/2017,ANA,WPG
20162017,21105,03/25/2017,CBJ,PHI
20162017,21106,03/25/2017,MIN,VAN
20162017,21107,03/25/2017,BUF,TOR
20162017,21108,03/25/2017,MTL,OTT
20162017,21109,03/25/2017,FLA,CHI
20162017,21110,03/25/2017,NJD,CAR
20162017,21111,03/25/2017,NYI,BOS
20162017,21112,03/25/2017,WSH,ARI
20162017,21113,03/25/2017,STL,CGY
20162017,21114,03/25/2017,NSH,SJS
20162017,21115,03/25/2017,EDM,COL
20162017,21116,03/25/2017,LAK,NYR
20162017,21117,03/26/2017,PIT,PHI
20162017,21118,03/26/2017,NJD,DAL
20162017,21119,03/26/2017,DET,MIN
20162017,21120,03/26/2017,WPG,VAN
20162017,21121,03/26/2017,ANA,NYR
20162017,21122,03/27/2017,BUF,FLA
20162017,21123,03/27/2017,NYI,NSH
20162017,21124,03/27/2017,TBL,CHI
20162017,21125,03/27/2017,STL,ARI
20162017,21126,03/27/2017,CGY,COL
20162017,21127,03/28/2017,BOS,NSH
20162017,21128,03/28/2017,PHI,OTT
20162017,21129,03/28/2017,CAR,DET
20162017,21130,03/28/2017,CBJ,BUF
20162017,21131,03/28/2017,TOR,FLA
20162017,21132,03/28/2017,MTL,DAL
20162017,21133,03/28/2017,MIN,WSH
20162017,21134,03/28/2017,EDM,LAK
20162017,21135,03/28/2017,VAN,ANA
20162017,21136,03/28/2017,SJS,NYR
20162017,21137,03/29/2017,PIT,CHI
20162017,21138,03/29/2017,CGY,LAK
20162017,21139,03/29/2017,COL,WSH
20162017,21140,03/29/2017,ARI,STL
20162017,21141,03/30/2017,BOS,DAL
20162017,21142,03/30/2017,PHI,NYI
20162017,21143,03/30/2017,CAR,CBJ
20162017,21144,03/30/2017,MTL,FLA
20162017,21145,03/30/2017,TBL,DET
20162017,21146,03/30/2017,NSH,TOR
20162017,21147,03/30/2017,MIN,OTT
20162017,21148,03/30/2017,WPG,ANA
20162017,21149,03/30/2017,EDM,SJS
20162017,21150,03/31/2017,NYR,PIT
20162017,21151,03/31/2017,NYI,NJD
20162017,21152,03/31/2017,CHI,CBJ
20162017,21153,03/31/2017,COL,STL
20162017,21154,03/31/2017,CGY,SJS
20162017,21155,03/31/2017,VAN,LAK
20162017,21156,03/31/2017,ARI,WSH
20162017,21157,04/01/2017,BOS,FLA
20162017,21158,04/01/2017,NSH,MIN
20162017,21159,04/01/2017,DET,TOR
20162017,21160,04/01/2017,TBL,MTL
20162017,21161,04/01/2017,PHI,NJD
20162017,21162,04/01/2017,CAR,DAL
20162017,21163,04/01/2017,WPG,OTT
20162017,21164,04/01/2017,EDM,ANA
20162017,21165,04/02/2017,CHI,BOS
20162017,21166,04/02/2017,BUF,NYI
20162017,21167,04/02/2017,PIT,CAR
20162017,21168,04/02/2017,TBL,DAL
20162017,21169,04/02/2017,CBJ,WSH
20162017,21170,04/02/2017,STL,NSH
20162017,21171,04/02/2017,MIN,COL
20162017,21172,04/02/2017,VAN,SJS
20162017,21173,04/02/2017,NYR,PHI
20162017,21174,04/02/2017,CGY,ANA
20162017,21175,04/02/2017,LAK,ARI
20162017,21176,04/03/2017,BUF,TOR
20162017,21177,04/03/2017,DET,OTT
20162017,21178,04/03/2017,FLA,MTL
20162017,21179,04/04/2017,BOS,TBL
20162017,21180,04/04/2017,NJD,PHI
20162017,21181,04/04/2017,PIT,CBJ
20162017,21182,04/04/2017,TOR,WSH
20162017,21183,04/04/2017,OTT,DET
20162017,21184,04/04/2017,STL,WPG
20162017,21185,04/04/2017,NSH,NYI
20162017,21186,04/04/2017,MIN,CAR
20162017,21187,04/04/2017,DAL,ARI
20162017,21188,04/04/2017,COL,CHI
20162017,21189,04/04/2017,ANA,CGY
20162017,21190,04/04/2017,LAK,EDM
20162017,21191,04/04/2017,SJS,VAN
20162017,21192,04/05/2017,BUF,MTL
20162017,21193,04/05/2017,WSH,NYR
20162017,21194,04/06/2017,BOS,OTT
20162017,21195,04/06/2017,NJD,PIT
20162017,21196,04/06/2017,CAR,NYI
20162017,21197,04/06/2017,CBJ,WPG
20162017,21198,04/06/2017,TOR,TBL
20162017,21199,04/06/2017,FLA,STL
20162017,21200,04/06/2017,DAL,NSH
20162017,21201,04/06/2017,COL,MIN
20162017,21202,04/06/2017,ARI,VAN
20162017,21203,04/06/2017,ANA,CHI
20162017,21204,04/06/2017,LAK,CGY
20162017,21205,04/06/2017,SJS,EDM
20162017,21206,04/07/2017,MTL,TBL
20162017,21207,04/08/2017,OTT,NYR
20162017,21208,04/08/2017,PHI,CBJ
20162017,21209,04/08/2017,BOS,WSH
20162017,21210,04/08/2017,NJD,NYI
20162017,21211,04/08/2017,TOR,PIT
20162017,21212,04/08/2017,DET,MTL
20162017,21213,04/08/2017,FLA,BUF
20162017,21214,04/08/2017,CAR,STL
20162017,21215,04/08/2017,WPG,NSH
20162017,21216,04/08/2017,DAL,COL
20162017,21217,04/08/2017,ARI,MIN
20162017,21218,04/08/2017,VAN,EDM
20162017,21219,04/08/2017,SJS,CGY
20162017,21220,04/08/2017,LAK,CHI
20162017,21221,04/09/2017,DET,NJD
20162017,21222,04/09/2017,TBL,BUF
20162017,21223,04/09/2017,NYI,OTT
20162017,21224,04/09/2017,TOR,CBJ
20162017,21225,04/09/2017,STL,COL
20162017,21226,04/09/2017,NYR,PIT
20162017,21227,04/09/2017,PHI,CAR
20162017,21228,04/09/2017,WSH,FLA
20162017,21229,04/09/2017,ANA,LAK
20162017,21230,04/09/2017,EDM,VAN
20162017,30111,04/12/2017,MTL,NYR
20162017,30112,04/14/2017,MTL,NYR
20162017,30113,04/16/2017,NYR,MTL
20162017,30114,04/18/2017,NYR,MTL
20162017,30115,04/20/2017,MTL,NYR
20162017,30116,04/22/2017,NYR,MTL
20162017,30121,04/12/2017,OTT,BOS
20162017,30122,04/15/2017,OTT,BOS
20162017,30123,04/17/2017,BOS,OTT
20162017,30124,04/19/2017,BOS,OTT
20162017,30125,04/21/2017,OTT,BOS
20162017,30126,04/23/2017,BOS,OTT
20162017,30131,04/13/2017,WSH,TOR
20162017,30132,04/15/2017,WSH,TOR
20162017,30133,04/17/2017,TOR,WSH
20162017,30134,04/19/2017,TOR,WSH
20162017,30135,04/21/2017,WSH,TOR
20162017,30136,04/23/2017,TOR,WSH
20162017,30141,04/12/2017,PIT,CBJ
20162017,30142,04/14/2017,PIT,CBJ
20162017,30143,04/16/2017,CBJ,PIT
20162017,30144,04/18/2017,CBJ,PIT
20162017,30145,04/20/2017,PIT,CBJ
20162017,30151,04/13/2017,CHI,NSH
20162017,30152,04/15/2017,CHI,NSH
20162017,30153,04/17/2017,NSH,CHI
20162017,30154,04/20/2017,NSH,CHI
20162017,30161,04/12/2017,MIN,STL
20162017,30162,04/14/2017,MIN,STL
20162017,30163,04/16/2017,STL,MIN
20162017,30164,04/19/2017,STL,MIN
20162017,30165,04/22/2017,MIN,STL
20162017,30171,04/13/2017,ANA,CGY
20162017,30172,04/15/2017,ANA,CGY
20162017,30173,04/17/2017,CGY,ANA
20162017,30174,04/19/2017,CGY,ANA
20162017,30181,04/12/2017,EDM,SJS
20162017,30182,04/14/2017,EDM,SJS
20162017,30183,04/16/2017,SJS,EDM
20162017,30184,04/18/2017,SJS,EDM
20162017,30185,04/20/2017,EDM,SJS
20162017,30186,04/22/2017,SJS,EDM
20162017,30211,04/27/2017,OTT,NYR
20162017,30212,04/29/2017,OTT,NYR
20162017,30213,05/02/2017,NYR,OTT
20162017,30214,05/04/2017,NYR,OTT
20162017,30215,05/06/2017,OTT,NYR
20162017,30216,05/09/2017,NYR,OTT
20162017,30221,04/27/2017,WSH,PIT
20162017,30222,04/29/2017,WSH,PIT
20162017,30223,05/01/2017,PIT,WSH
20162017,30224,05/03/2017,PIT,WSH
